PULocationID,pickup_zone,pickup_hour,trips,avg_duration_min,median_duration_min,expected_duration_min,p90_duration_min,delay_rate,month,metric,low_sample
141,Lenox Hill West,1,734,10.467211625794732,8.666666666666666,8.666666666666666,18.540000000000003,0.47547683923705725,2026-03,avg_duration_by_zone_hour,False
108,Gravesend,7,61,45.757923497267754,28.333333333333332,28.333333333333332,104.4,0.47540983606557374,2026-03,avg_duration_by_zone_hour,False
75,East Harlem South,17,2373,17.997050147492626,12.283333333333333,11.2,37.70666666666668,0.4749262536873156,2026-03,avg_duration_by_zone_hour,False
41,Central Harlem,10,755,20.782494481236203,17.366666666666667,17.366666666666667,39.79333333333334,0.4741721854304636,2026-03,avg_duration_by_zone_hour,False
210,Sheepshead Bay,15,57,46.559649122807016,33.733333333333334,33.733333333333334,99.58999999999999,0.47368421052631576,2026-03,avg_duration_by_zone_hour,False
50,Clinton West,10,1252,15.565375399361022,12.766666666666667,12.766666666666667,27.691666666666674,0.4736421725239617,2026-03,avg_duration_by_zone_hour,False
74,East Harlem North,9,943,21.82120890774125,17.816666666666666,17.816666666666666,40.98666666666668,0.47295864262990456,2026-03,avg_duration_by_zone_hour,False
125,Hudson Sq,16,971,19.964126330243737,13.366666666666667,13.366666666666667,37.833333333333336,0.47167868177136973,2026-03,avg_duration_by_zone_hour,False
130,Jamaica,7,193,45.545941278065634,36.2,36.2,90.73000000000003,0.47150259067357514,2026-03,avg_duration_by_zone_hour,False
41,Central Harlem,18,1331,18.11978462309041,14.1,14.1,34.45,0.47107438016528924,2026-03,avg_duration_by_zone_hour,False
41,Central Harlem,20,1057,15.521680857773575,12.516666666666667,12.516666666666667,28.156666666666666,0.47019867549668876,2026-03,avg_duration_by_zone_hour,False
76,East New York,7,619,42.441545503500265,31.0,31.0,93.88666666666667,0.4701130856219709,2026-03,avg_duration_by_zone_hour,False
83,Elmhurst/Maspeth,16,32,30.423958333333335,21.175,21.175,66.74166666666667,0.46875,2026-03,avg_duration_by_zone_hour,False
74,East Harlem North,15,933,22.36132547338335,17.916666666666668,17.916666666666668,41.52333333333334,0.4683815648445874,2026-03,avg_duration_by_zone_hour,False
131,Jamaica Estates,8,77,49.49242424242424,41.21666666666667,41.21666666666667,91.49,0.4675324675324675,2026-03,avg_duration_by_zone_hour,False
246,West Chelsea/Hudson Yards,3,1292,11.487525799793602,9.608333333333334,9.608333333333334,20.745000000000005,0.46671826625387,2026-03,avg_duration_by_zone_hour,False
136,Kingsbridge Heights,17,30,44.45,32.06666666666667,32.06666666666667,101.76,0.4666666666666667,2026-03,avg_duration_by_zone_hour,False
123,Homecrest,8,73,51.115753424657534,46.61666666666667,46.61666666666667,103.62333333333333,0.4657534246575342,2026-03,avg_duration_by_zone_hour,False
74,East Harlem North,16,955,24.449179755671903,17.716666666666665,17.716666666666665,49.50000000000001,0.4649214659685864,2026-03,avg_duration_by_zone_hour,False
74,East Harlem North,11,740,20.872702702702703,16.683333333333334,16.683333333333334,39.19,0.4648648648648649,2026-03,avg_duration_by_zone_hour,False
216,South Ozone Park,4,125,22.4952,16.15,16.15,40.51666666666668,0.464,2026-03,avg_duration_by_zone_hour,False
216,South Ozone Park,12,97,33.51752577319588,23.183333333333334,23.183333333333334,71.94333333333334,0.4639175257731959,2026-03,avg_duration_by_zone_hour,False
50,Clinton West,13,1186,15.96544406970208,12.725,12.725,28.174999999999997,0.463743676222597,2026-03,avg_duration_by_zone_hour,False
220,Spuyten Duyvil/Kingsbridge,16,41,29.950000000000003,21.783333333333335,21.783333333333335,61.8,0.4634146341463415,2026-03,avg_duration_by_zone_hour,False
265,Outside of NYC,14,41,18.90487804878049,11.2,11.2,46.05,0.4634146341463415,2026-03,avg_duration_by_zone_hour,False
41,Central Harlem,0,408,13.758578431372548,11.216666666666665,11.216666666666665,25.87666666666667,0.4632352941176471,2026-03,avg_duration_by_zone_hour,False
50,Clinton West,14,1317,15.898405466970388,13.033333333333333,13.033333333333333,27.42,0.4631738800303721,2026-03,avg_duration_by_zone_hour,False
74,East Harlem North,17,937,21.087584489505513,17.15,17.15,38.25333333333333,0.4621131270010672,2026-03,avg_duration_by_zone_hour,False
236,Upper East Side North,23,1491,11.978549072211043,9.65,9.65,22.5,0.46210596914822266,2026-03,avg_duration_by_zone_hour,False
75,East Harlem South,13,1897,18.36855561412757,13.883333333333333,13.258333333333333,34.09,0.4612546125461255,2026-03,avg_duration_by_zone_hour,False
123,Homecrest,16,50,42.163000000000004,29.775,29.775,92.42333333333333,0.46,2026-03,avg_duration_by_zone_hour,False
125,Hudson Sq,14,865,18.544778420038536,13.583333333333334,13.583333333333334,34.82666666666667,0.45895953757225433,2026-03,avg_duration_by_zone_hour,False
24,Bloomingdale,10,700,15.491047619047619,13.091666666666667,13.091666666666667,29.728333333333335,0.4585714285714286,2026-03,avg_duration_by_zone_hour,False
263,Yorkville West,3,470,9.944007092198582,7.758333333333333,7.758333333333333,19.303333333333335,0.4574468085106383,2026-03,avg_duration_by_zone_hour,False
91,Flatlands,4,35,35.60476190476191,22.683333333333334,22.683333333333334,80.28,0.45714285714285713,2026-03,avg_duration_by_zone_hour,False
82,Elmhurst,8,105,32.55095238095238,27.633333333333333,27.633333333333333,63.52666666666667,0.45714285714285713,2026-03,avg_duration_by_zone_hour,False
250,Westchester Village/Unionport,18,35,31.826666666666668,23.866666666666667,23.866666666666667,62.25333333333334,0.45714285714285713,2026-03,avg_duration_by_zone_hour,False
24,Bloomingdale,9,766,15.753220191470845,12.541666666666668,12.541666666666668,30.583333333333336,0.45691906005221933,2026-03,avg_duration_by_zone_hour,False
235,University Heights/Morris Heights,11,81,44.01460905349794,35.766666666666666,35.766666666666666,83.71666666666667,0.4567901234567901,2026-03,avg_duration_by_zone_hour,False
24,Bloomingdale,14,675,14.935283950617285,12.933333333333334,12.933333333333334,28.003333333333337,0.4562962962962963,2026-03,avg_duration_by_zone_hour,False
24,Bloomingdale,17,719,14.553871117292536,11.766666666666667,11.766666666666667,27.073333333333338,0.4561891515994437,2026-03,avg_duration_by_zone_hour,False
218,Springfield Gardens North,13,57,41.720467836257306,31.366666666666667,31.366666666666667,80.04666666666667,0.45614035087719296,2026-03,avg_duration_by_zone_hour,False
22,Bensonhurst West,8,79,45.290084388185655,31.9,31.9,86.34,0.45569620253164556,2026-03,avg_duration_by_zone_hour,False
41,Central Harlem,13,926,20.655813534917208,16.441666666666666,16.441666666666666,40.96666666666667,0.45464362850971923,2026-03,avg_duration_by_zone_hour,False
210,Sheepshead Bay,6,44,54.592424242424244,45.85,45.85,86.465,0.45454545454545453,2026-03,avg_duration_by_zone_hour,False
219,Springfield Gardens South,7,88,54.17026515151515,39.06666666666666,39.06666666666666,107.05999999999999,0.45454545454545453,2026-03,avg_duration_by_zone_hour,False
195,Red Hook,11,44,42.576136363636365,33.5,33.5,85.31666666666668,0.45454545454545453,2026-03,avg_duration_by_zone_hour,False
22,Bensonhurst West,10,55,40.944242424242425,33.68333333333333,33.68333333333333,78.10333333333334,0.45454545454545453,2026-03,avg_duration_by_zone_hour,False
169,Mount Hope,11,55,40.67272727272727,29.283333333333335,29.283333333333335,83.02,0.45454545454545453,2026-03,avg_duration_by_zone_hour,False
135,Kew Gardens Hills,17,33,36.79848484848485,24.916666666666668,24.916666666666668,82.73666666666666,0.45454545454545453,2026-03,avg_duration_by_zone_hour,False
216,South Ozone Park,18,99,32.92239057239057,30.433333333333334,30.433333333333334,64.9,0.45454545454545453,2026-03,avg_duration_by_zone_hour,False
71,East Flatbush/Farragut,21,33,31.543434343434345,22.866666666666667,22.866666666666667,60.86000000000001,0.45454545454545453,2026-03,avg_duration_by_zone_hour,False
216,South Ozone Park,20,55,28.682121212121213,23.983333333333334,23.983333333333334,55.24666666666667,0.45454545454545453,2026-03,avg_duration_by_zone_hour,False
263,Yorkville West,0,1594,11.298598912588876,9.958333333333332,9.958333333333332,20.84666666666667,0.4535759096612296,2026-03,avg_duration_by_zone_hour,False
42,Central Harlem North,20,642,17.53011422637591,15.383333333333333,15.383333333333333,31.18,0.4532710280373832,2026-03,avg_duration_by_zone_hour,False
197,Richmond Hill,20,42,20.706349206349206,17.5,17.5,37.24,0.4523809523809524,2026-03,avg_duration_by_zone_hour,False
193,Queensbridge/Ravenswood,0,42,15.553571428571429,13.875,13.875,24.436666666666667,0.4523809523809524,2026-03,avg_duration_by_zone_hour,False
177,Ocean Hill,5,135,29.18395061728395,20.7,20.7,58.93000000000001,0.45185185185185184,2026-03,avg_duration_by_zone_hour,False
24,Bloomingdale,15,642,15.736630321910695,13.258333333333333,13.258333333333333,30.776666666666667,0.4517133956386293,2026-03,avg_duration_by_zone_hour,False
125,Hudson Sq,21,1251,14.269144684252598,12.583333333333334,12.583333333333334,25.733333333333334,0.451638689048761,2026-03,avg_duration_by_zone_hour,False
183,Pelham Bay,6,31,59.8263440860215,54.05,54.05,104.05,0.45161290322580644,2026-03,avg_duration_by_zone_hour,False
218,Springfield Gardens North,17,31,47.81612903225806,44.7,44.7,83.03333333333333,0.45161290322580644,2026-03,avg_duration_by_zone_hour,False
222,Starrett City,17,31,42.73440860215054,34.45,34.45,81.0,0.45161290322580644,2026-03,avg_duration_by_zone_hour,False
178,Ocean Parkway South,9,31,41.06666666666666,29.3,29.3,80.38333333333334,0.45161290322580644,2026-03,avg_duration_by_zone_hour,False
191,Queens Village,13,31,35.18118279569892,29.1,29.1,62.06666666666667,0.45161290322580644,2026-03,avg_duration_by_zone_hour,False
211,SoHo,11,753,17.928242585214697,13.783333333333333,13.783333333333333,35.653333333333336,0.45152722443559096,2026-03,avg_duration_by_zone_hour,False
24,Bloomingdale,13,614,15.159419109663409,13.083333333333332,13.083333333333332,26.64,0.4511400651465798,2026-03,avg_duration_by_zone_hour,False
114,Greenwich Village South,11,918,14.837400145243283,11.483333333333334,11.483333333333334,29.155,0.45098039215686275,2026-03,avg_duration_by_zone_hour,False
210,Sheepshead Bay,10,71,52.77957746478873,42.86666666666667,42.86666666666667,101.66666666666667,0.4507042253521127,2026-03,avg_duration_by_zone_hour,False
123,Homecrest,9,71,43.74530516431925,29.6,29.6,93.01666666666667,0.4507042253521127,2026-03,avg_duration_by_zone_hour,False
135,Kew Gardens Hills,7,71,34.04530516431925,22.116666666666667,22.116666666666667,73.65,0.4507042253521127,2026-03,avg_duration_by_zone_hour,False
210,Sheepshead Bay,14,60,53.301388888888894,38.625,38.625,119.49833333333335,0.45,2026-03,avg_duration_by_zone_hour,False
125,Hudson Sq,13,839,18.158919348430672,13.916666666666666,13.916666666666666,32.726666666666674,0.44934445768772346,2026-03,avg_duration_by_zone_hour,False
215,South Jamaica,5,69,39.47777777777778,35.93333333333333,35.93333333333333,72.47333333333333,0.4492753623188406,2026-03,avg_duration_by_zone_hour,False
155,Marine Park/Mill Basin,10,69,39.37584541062802,26.416666666666668,26.416666666666668,80.95,0.4492753623188406,2026-03,avg_duration_by_zone_hour,False
227,Sunset Park East,8,49,33.57721088435374,29.25,29.25,62.12666666666667,0.4489795918367347,2026-03,avg_duration_by_zone_hour,False
14,Bay Ridge,20,49,22.991496598639454,18.783333333333335,18.783333333333335,37.81666666666668,0.4489795918367347,2026-03,avg_duration_by_zone_hour,False
75,East Harlem South,9,1800,17.384916666666665,13.941666666666666,13.883333333333333,30.878333333333348,0.4483333333333333,2026-03,avg_duration_by_zone_hour,False
72,East Flatbush/Remsen Village,8,290,33.1501724137931,20.933333333333334,20.933333333333334,74.305,0.4482758620689655,2026-03,avg_duration_by_zone_hour,False
82,Elmhurst,9,67,38.941044776119405,28.816666666666666,28.816666666666666,66.07999999999998,0.44776119402985076,2026-03,avg_duration_by_zone_hour,False
140,Lenox Hill East,0,744,12.106675627240143,10.508333333333333,10.508333333333333,22.628333333333334,0.4475806451612903,2026-03,avg_duration_by_zone_hour,False
28,Briarwood/Jamaica Hills,22,38,20.366666666666664,17.4,17.4,38.99,0.4473684210526316,2026-03,avg_duration_by_zone_hour,False
29,Brighton Beach,7,47,58.381560283687946,49.516666666666666,49.516666666666666,109.71,0.44680851063829785,2026-03,avg_duration_by_zone_hour,False
200,Riverdale/North Riverdale/Fieldston,12,47,35.871985815602834,30.633333333333333,30.633333333333333,58.78,0.44680851063829785,2026-03,avg_duration_by_zone_hour,False
169,Mount Hope,5,47,31.413120567375888,22.783333333333335,22.783333333333335,63.85666666666666,0.44680851063829785,2026-03,avg_duration_by_zone_hour,False
22,Bensonhurst West,12,56,40.910714285714285,29.833333333333336,29.833333333333336,73.8,0.44642857142857145,2026-03,avg_duration_by_zone_hour,False
42,Central Harlem North,9,876,25.748858447488583,21.06666666666667,21.06666666666667,49.81666666666666,0.4463470319634703,2026-03,avg_duration_by_zone_hour,False
149,Madison,7,65,45.62564102564102,31.65,31.65,95.84666666666666,0.4461538461538462,2026-03,avg_duration_by_zone_hour,False
174,Norwood,7,74,35.5527027027027,24.71666666666667,24.71666666666667,73.905,0.44594594594594594,2026-03,avg_duration_by_zone_hour,False
43,Central Park,22,1199,12.030497636919655,9.733333333333333,9.166666666666668,22.67,0.445371142618849,2026-03,avg_duration_by_zone_hour,False
77,East New York/Pennsylvania Avenue,8,164,39.47682926829268,25.391666666666666,25.391666666666666,83.18333333333334,0.4451219512195122,2026-03,avg_duration_by_zone_hour,False
254,Williamsbridge/Olinville,21,36,31.902314814814815,25.508333333333333,25.508333333333333,61.78333333333333,0.4444444444444444,2026-03,avg_duration_by_zone_hour,False
39,Canarsie,21,63,29.151851851851852,23.366666666666667,23.366666666666667,56.92,0.4444444444444444,2026-03,avg_duration_by_zone_hour,False
216,South Ozone Park,1,36,17.50787037037037,15.816666666666666,15.816666666666666,32.425,0.4444444444444444,2026-03,avg_duration_by_zone_hour,False
42,Central Harlem North,8,1288,25.25254917184265,21.0,21.0,49.315,0.4440993788819876,2026-03,avg_duration_by_zone_hour,False
68,East Chelsea,6,944,13.231744350282485,9.591666666666667,9.591666666666667,25.80666666666667,0.4427966101694915,2026-03,avg_duration_by_zone_hour,False
254,Williamsbridge/Olinville,14,61,44.56584699453552,36.31666666666667,36.31666666666667,90.0,0.4426229508196721,2026-03,avg_duration_by_zone_hour,False
227,Sunset Park East,7,61,41.810109289617486,33.96666666666667,33.96666666666667,74.6,0.4426229508196721,2026-03,avg_duration_by_zone_hour,False
102,Glendale,8,61,30.384972677595627,22.5,22.5,60.43333333333333,0.4426229508196721,2026-03,avg_duration_by_zone_hour,False
74,East Harlem North,14,931,22.2906731113498,17.55,17.55,41.85,0.44253490870032225,2026-03,avg_duration_by_zone_hour,False
254,Williamsbridge/Olinville,11,52,46.035256410256416,41.85,41.85,88.14166666666665,0.4423076923076923,2026-03,avg_duration_by_zone_hour,False
169,Mount Hope,10,52,43.80064102564102,35.3,35.3,80.45666666666666,0.4423076923076923,2026-03,avg_duration_by_zone_hour,False
20,Belmont,8,52,35.63044871794872,25.291666666666664,25.291666666666664,75.54333333333332,0.4423076923076923,2026-03,avg_duration_by_zone_hour,False
71,East Flatbush/Farragut,12,147,37.13582766439909,26.7,26.7,74.79,0.4421768707482993,2026-03,avg_duration_by_zone_hour,False
158,Meatpacking/West Village West,11,828,16.278019323671497,13.266666666666667,13.266666666666667,30.053333333333338,0.4420289855072464,2026-03,avg_duration_by_zone_hour,False
263,Yorkville West,23,2104,11.798526615969582,10.216666666666665,10.216666666666665,22.111666666666668,0.44201520912547526,2026-03,avg_duration_by_zone_hour,False
50,Clinton West,15,1360,16.80872549019608,13.041666666666668,13.041666666666668,30.741666666666678,0.44191176470588234,2026-03,avg_duration_by_zone_hour,False
24,Bloomingdale,12,688,15.461506782945737,12.791666666666668,12.791666666666668,29.825000000000006,0.4418604651162791,2026-03,avg_duration_by_zone_hour,False
146,Long Island City/Queens Plaza,2,43,12.568992248062017,9.45,9.45,21.87666666666667,0.4418604651162791,2026-03,avg_duration_by_zone_hour,False
123,Homecrest,10,68,43.41960784313726,33.858333333333334,33.858333333333334,91.56333333333335,0.4411764705882353,2026-03,avg_duration_by_zone_hour,False
165,Midwood,9,102,38.02205882352941,27.475,27.475,78.25833333333334,0.4411764705882353,2026-03,avg_duration_by_zone_hour,False
39,Canarsie,6,288,48.305671296296296,40.775000000000006,40.775000000000006,90.56166666666668,0.4409722222222222,2026-03,avg_duration_by_zone_hour,False
41,Central Harlem,22,778,14.958419023136246,12.908333333333333,12.908333333333333,27.56333333333334,0.44087403598971725,2026-03,avg_duration_by_zone_hour,False
91,Flatlands,19,59,26.25677966101695,20.183333333333334,20.183333333333334,49.24,0.4406779661016949,2026-03,avg_duration_by_zone_hour,False
264,Unknown,15,261,22.54131545338442,15.866666666666667,15.866666666666667,50.46666666666667,0.44061302681992337,2026-03,avg_duration_by_zone_hour,False
42,Central Harlem North,19,695,18.069328537170264,15.783333333333333,15.783333333333333,31.773333333333337,0.44028776978417267,2026-03,avg_duration_by_zone_hour,False
149,Madison,9,50,37.90633333333333,29.05833333333333,29.05833333333333,86.935,0.44,2026-03,avg_duration_by_zone_hour,False
223,Steinway,15,91,29.1007326007326,23.933333333333334,23.933333333333334,49.93333333333333,0.43956043956043955,2026-03,avg_duration_by_zone_hour,False
236,Upper East Side North,0,703,10.953342816500712,8.816666666666666,8.816666666666666,20.916666666666668,0.4395448079658606,2026-03,avg_duration_by_zone_hour,False
50,Clinton West,12,1197,15.812280701754386,13.75,13.75,26.916666666666668,0.4394319131161236,2026-03,avg_duration_by_zone_hour,False
26,Borough Park,11,66,42.21085858585858,32.6,32.6,78.06666666666666,0.4393939393939394,2026-03,avg_duration_by_zone_hour,False
102,Glendale,6,66,22.822222222222223,20.108333333333334,20.108333333333334,42.81666666666666,0.4393939393939394,2026-03,avg_duration_by_zone_hour,False
227,Sunset Park East,16,41,41.40894308943089,29.35,29.35,79.9,0.43902439024390244,2026-03,avg_duration_by_zone_hour,False
126,Hunts Point,11,41,38.206910569105695,29.583333333333332,29.583333333333332,75.21666666666667,0.43902439024390244,2026-03,avg_duration_by_zone_hour,False
131,Jamaica Estates,13,41,32.322357723577234,23.15,23.15,64.26666666666667,0.43902439024390244,2026-03,avg_duration_by_zone_hour,False
43,Central Park,2,41,10.55569105691057,7.9,7.9,19.916666666666668,0.43902439024390244,2026-03,avg_duration_by_zone_hour,False
141,Lenox Hill West,23,2051,11.825954818787583,10.233333333333333,10.233333333333333,22.033333333333335,0.43881033642125794,2026-03,avg_duration_by_zone_hour,False
210,Sheepshead Bay,8,98,50.97074829931972,38.34166666666667,38.34166666666667,102.47666666666666,0.4387755102040816,2026-03,avg_duration_by_zone_hour,False
141,Lenox Hill West,3,406,10.157676518883415,8.858333333333334,8.858333333333334,18.21666666666667,0.43842364532019706,2026-03,avg_duration_by_zone_hour,False
125,Hudson Sq,18,1520,15.606326754385965,12.575,12.458333333333334,27.920000000000005,0.4381578947368421,2026-03,avg_duration_by_zone_hour,False
168,Mott Haven/Port Morris,15,137,34.554987834549884,25.9,25.9,72.25666666666666,0.43795620437956206,2026-03,avg_duration_by_zone_hour,False
24,Bloomingdale,18,763,15.47346002621232,13.083333333333334,13.083333333333334,29.963333333333345,0.43774574049803405,2026-03,avg_duration_by_zone_hour,False
263,Yorkville West,1,1035,12.055652173913044,9.883333333333333,9.883333333333333,21.66,0.43768115942028984,2026-03,avg_duration_by_zone_hour,False
262,Yorkville East,21,1266,12.860413375460768,11.608333333333334,11.608333333333334,22.575,0.43759873617693523,2026-03,avg_duration_by_zone_hour,False
185,Pelham Parkway,13,32,58.24947916666667,46.18333333333334,46.18333333333334,110.01666666666668,0.4375,2026-03,avg_duration_by_zone_hour,False
22,Bensonhurst West,15,48,41.109027777777776,37.34166666666667,37.34166666666667,77.71333333333335,0.4375,2026-03,avg_duration_by_zone_hour,False
157,Maspeth,8,96,27.160590277777775,22.0,22.0,49.458333333333336,0.4375,2026-03,avg_duration_by_zone_hour,False
216,South Ozone Park,21,64,26.19609375,20.416666666666668,20.416666666666668,52.361666666666665,0.4375,2026-03,avg_duration_by_zone_hour,False
164,Midtown South,7,1157,11.466450590607893,8.216666666666667,8.216666666666667,22.616666666666667,0.4373379429559205,2026-03,avg_duration_by_zone_hour,False
264,Unknown,14,295,19.445310734463277,13.4,13.4,46.516666666666666,0.43728813559322033,2026-03,avg_duration_by_zone_hour,False
169,Mount Hope,8,103,35.998705501618126,24.35,24.35,74.89999999999999,0.4368932038834951,2026-03,avg_duration_by_zone_hour,False
42,Central Harlem North,14,758,25.695338610378187,20.8,20.8,47.06666666666669,0.4366754617414248,2026-03,avg_duration_by_zone_hour,False
81,Eastchester,9,55,46.40878787878788,36.35,36.35,99.48666666666668,0.43636363636363634,2026-03,avg_duration_by_zone_hour,False
140,Lenox Hill East,23,1158,13.285780080598732,11.808333333333334,11.808333333333334,25.11,0.43609671848013815,2026-03,avg_duration_by_zone_hour,False
21,Bensonhurst East,17,39,53.041880341880336,46.5,46.5,99.60333333333338,0.4358974358974359,2026-03,avg_duration_by_zone_hour,False
219,Springfield Gardens South,8,78,50.758760683760684,41.516666666666666,41.516666666666666,94.75333333333333,0.4358974358974359,2026-03,avg_duration_by_zone_hour,False
18,Bedford Park,12,39,44.24316239316239,35.06666666666667,35.06666666666667,91.07666666666668,0.4358974358974359,2026-03,avg_duration_by_zone_hour,False
135,Kew Gardens Hills,12,39,42.726068376068376,32.733333333333334,32.733333333333334,79.99666666666668,0.4358974358974359,2026-03,avg_duration_by_zone_hour,False
217,South Williamsburg,14,39,30.283760683760683,22.4,22.4,59.243333333333354,0.4358974358974359,2026-03,avg_duration_by_zone_hour,False
213,Soundview/Castle Hill,20,39,28.031623931623933,17.816666666666666,17.816666666666666,60.413333333333355,0.4358974358974359,2026-03,avg_duration_by_zone_hour,False
41,Central Harlem,8,1411,20.608847153319157,17.85,17.85,38.21666666666667,0.4358610914245216,2026-03,avg_duration_by_zone_hour,False
74,East Harlem North,13,824,21.295894012944984,17.125,17.125,36.8,0.4356796116504854,2026-03,avg_duration_by_zone_hour,False
203,Rosedale,7,62,61.104569892473116,55.875,55.875,113.365,0.43548387096774194,2026-03,avg_duration_by_zone_hour,False
119,Highbridge,14,62,42.92311827956989,27.35,27.35,102.54333333333332,0.43548387096774194,2026-03,avg_duration_by_zone_hour,False
