PULocationID,pickup_zone,pickup_hour,trips,unreliable_trips,avg_duration_min,expected_duration_min,delay_rate,month,metric,benchmark_share_citywide_hour,benchmark_share_pickup_borough_hour,benchmark_share_pickup_zone_hour,benchmark_share_zone_pair_hour,low_sample
229,Sutton Place/Turtle Bay North,6,774,368,11.224827734711456,8.566666666666666,0.4754521963824289,2026-02,unreliable_trip_rate,0.0,0.0,0.5051679586563308,0.49483204134366926,False
38,Cambria Heights,8,40,19,55.55291666666667,55.375,0.475,2026-02,unreliable_trip_rate,0.0,0.0,1.0,0.0,False
75,East Harlem South,15,1960,929,21.32734693877551,15.733333333333333,0.4739795918367347,2026-02,unreliable_trip_rate,0.0,0.0,0.3607142857142857,0.6392857142857142,False
155,Marine Park/Mill Basin,15,57,27,39.390058479532165,28.866666666666667,0.47368421052631576,2026-02,unreliable_trip_rate,0.0,0.0,1.0,0.0,False
185,Pelham Parkway,9,36,17,42.113425925925924,34.90833333333333,0.4722222222222222,2026-02,unreliable_trip_rate,0.0,0.0,1.0,0.0,False
41,Central Harlem,15,917,433,21.364740094511088,16.15,0.4721919302071974,2026-02,unreliable_trip_rate,0.0,0.0,0.6226826608505998,0.37731733914940024,False
119,Highbridge,10,53,25,36.97327044025157,27.716666666666665,0.4716981132075472,2026-02,unreliable_trip_rate,0.0,0.0,1.0,0.0,False
125,Hudson Sq,16,846,399,20.397281323877067,14.916666666666668,0.4716312056737589,2026-02,unreliable_trip_rate,0.0,0.0,0.6548463356973995,0.34515366430260047,False
41,Central Harlem,20,860,405,17.41089147286822,14.175,0.47093023255813954,2026-02,unreliable_trip_rate,0.0,0.0,0.65,0.35,False
50,Clinton West,15,1105,520,16.563001508295624,13.583333333333334,0.47058823529411764,2026-02,unreliable_trip_rate,0.0,0.0,0.5194570135746607,0.4805429864253394,False
102,Glendale,13,34,16,30.88774509803922,18.95,0.47058823529411764,2026-02,unreliable_trip_rate,0.0,0.0,1.0,0.0,False
41,Central Harlem,22,727,342,15.774942686840898,13.1,0.47042640990371387,2026-02,unreliable_trip_rate,0.0,0.0,0.6918844566712518,0.3081155433287483,False
217,South Williamsburg,21,49,23,20.36156462585034,17.166666666666668,0.46938775510204084,2026-02,unreliable_trip_rate,0.0,0.0,1.0,0.0,False
42,Central Harlem North,17,767,360,23.667753150804,18.783333333333335,0.46936114732724904,2026-02,unreliable_trip_rate,0.0,0.0,0.6766623207301173,0.32333767926988266,False
139,Laurelton,17,32,15,51.40416666666667,41.30833333333334,0.46875,2026-02,unreliable_trip_rate,0.0,0.0,1.0,0.0,False
217,South Williamsburg,17,32,15,24.514583333333334,21.34166666666667,0.46875,2026-02,unreliable_trip_rate,0.0,0.0,1.0,0.0,False
254,Williamsbridge/Olinville,13,79,37,40.27489451476793,33.43333333333333,0.46835443037974683,2026-02,unreliable_trip_rate,0.0,0.0,1.0,0.0,False
121,Hillcrest/Pomonok,8,45,21,36.09407407407407,24.566666666666666,0.4666666666666667,2026-02,unreliable_trip_rate,0.0,0.0,1.0,0.0,False
149,Madison,8,45,21,41.08851851851852,33.75,0.4666666666666667,2026-02,unreliable_trip_rate,0.0,0.0,1.0,0.0,False
218,Springfield Gardens North,15,30,14,42.28388888888889,31.541666666666664,0.4666666666666667,2026-02,unreliable_trip_rate,0.0,0.0,1.0,0.0,False
236,Upper East Side North,23,1414,658,12.34442479962282,9.5,0.46534653465346537,2026-02,unreliable_trip_rate,0.0,0.0,0.4476661951909477,0.5523338048090524,False
91,Flatlands,4,43,20,39.06744186046512,29.85,0.46511627906976744,2026-02,unreliable_trip_rate,0.0,0.0,1.0,0.0,False
74,East Harlem North,15,882,410,22.776455026455025,18.575,0.46485260770975056,2026-02,unreliable_trip_rate,0.0,0.0,0.6541950113378685,0.3458049886621315,False
41,Central Harlem,12,768,357,20.39353298611111,16.566666666666666,0.46484375,2026-02,unreliable_trip_rate,0.0,0.0,0.67578125,0.32421875,False
78,East Tremont,19,41,19,29.215853658536584,17.85,0.4634146341463415,2026-02,unreliable_trip_rate,0.0,0.0,1.0,0.0,False
125,Hudson Sq,18,1371,633,16.802188183807438,13.983333333333333,0.4617067833698031,2026-02,unreliable_trip_rate,0.0,0.0,0.4442013129102845,0.5557986870897156,False
55,Coney Island,20,39,18,32.4474358974359,26.3,0.46153846153846156,2026-02,unreliable_trip_rate,0.0,0.0,1.0,0.0,False
197,Richmond Hill,5,104,48,28.872756410256407,22.733333333333334,0.46153846153846156,2026-02,unreliable_trip_rate,0.0,0.0,1.0,0.0,False
42,Central Harlem North,19,718,330,19.809633240482825,17.425,0.4596100278551532,2026-02,unreliable_trip_rate,0.0,0.0,0.6629526462395543,0.3370473537604457,False
108,Gravesend,8,37,17,36.454504504504506,24.066666666666666,0.4594594594594595,2026-02,unreliable_trip_rate,0.0,0.0,1.0,0.0,False
50,Clinton West,14,1081,496,16.40146469318532,13.816666666666666,0.4588344125809436,2026-02,unreliable_trip_rate,0.0,0.0,0.47363552266419984,0.5263644773358002,False
50,Clinton West,16,1189,545,17.17118026352677,14.033333333333333,0.45836837678721615,2026-02,unreliable_trip_rate,0.0,0.0,0.49032800672834315,0.5096719932716569,False
81,Eastchester,9,48,22,42.62326388888889,35.150000000000006,0.4583333333333333,2026-02,unreliable_trip_rate,0.0,0.0,1.0,0.0,False
191,Queens Village,15,59,27,33.065819209039546,22.883333333333333,0.4576271186440678,2026-02,unreliable_trip_rate,0.0,0.0,1.0,0.0,False
50,Clinton West,12,1058,484,15.44569943289225,13.466666666666667,0.45746691871455575,2026-02,unreliable_trip_rate,0.0,0.0,0.5387523629489603,0.4612476370510397,False
47,Claremont/Bathgate,18,35,16,38.22904761904762,25.033333333333335,0.45714285714285713,2026-02,unreliable_trip_rate,0.0,0.0,1.0,0.0,False
56,Corona,15,35,16,42.10095238095238,25.816666666666666,0.45714285714285713,2026-02,unreliable_trip_rate,0.0,0.0,1.0,0.0,False
130,Jamaica,5,70,32,31.74595238095238,26.075000000000003,0.45714285714285713,2026-02,unreliable_trip_rate,0.0,0.0,1.0,0.0,False
136,Kingsbridge Heights,10,35,16,47.18714285714285,30.766666666666666,0.45714285714285713,2026-02,unreliable_trip_rate,0.0,0.0,1.0,0.0,False
75,East Harlem South,17,2076,949,18.028403982016698,12.483333333333334,0.4571290944123314,2026-02,unreliable_trip_rate,0.0,0.0,0.33622350674373797,0.6637764932562621,False
60,Crotona Park East,12,46,21,36.256884057971014,30.633333333333333,0.45652173913043476,2026-02,unreliable_trip_rate,0.0,0.0,1.0,0.0,False
216,South Ozone Park,17,92,42,25.57518115942029,17.633333333333333,0.45652173913043476,2026-02,unreliable_trip_rate,0.0,0.0,1.0,0.0,False
39,Canarsie,4,57,26,38.41959064327485,30.0,0.45614035087719296,2026-02,unreliable_trip_rate,0.0,0.0,1.0,0.0,False
74,East Harlem North,14,862,393,21.766666666666666,18.041666666666668,0.45591647331786544,2026-02,unreliable_trip_rate,0.0,0.0,0.6682134570765661,0.33178654292343385,False
24,Bloomingdale,12,562,256,16.32870699881376,13.158333333333333,0.4555160142348754,2026-02,unreliable_trip_rate,0.0,0.0,0.597864768683274,0.40213523131672596,False
74,East Harlem North,18,1039,473,19.822938723131216,17.15,0.4552454282964389,2026-02,unreliable_trip_rate,0.0,0.0,0.615014436958614,0.3849855630413859,False
143,Lincoln Square West,20,1499,682,13.896219702023572,11.8,0.4549699799866578,2026-02,unreliable_trip_rate,0.0,0.0,0.45563709139426284,0.5443629086057371,False
75,East Harlem South,9,1464,666,18.281955828779598,15.225,0.45491803278688525,2026-02,unreliable_trip_rate,0.0,0.0,0.43306010928961747,0.5669398907103825,False
42,Central Harlem North,8,996,453,27.28960843373494,22.558333333333334,0.45481927710843373,2026-02,unreliable_trip_rate,0.0,0.0,0.6877510040160643,0.31224899598393574,False
78,East Tremont,16,33,15,47.0439393939394,30.6,0.45454545454545453,2026-02,unreliable_trip_rate,0.0,0.0,1.0,0.0,False
121,Hillcrest/Pomonok,16,44,20,45.019318181818186,33.225,0.45454545454545453,2026-02,unreliable_trip_rate,0.0,0.0,1.0,0.0,False
200,Riverdale/North Riverdale/Fieldston,8,33,15,42.7939393939394,35.166666666666664,0.45454545454545453,2026-02,unreliable_trip_rate,0.0,0.0,1.0,0.0,False
263,Yorkville West,0,1351,614,11.73807056501357,10.616666666666667,0.4544781643227239,2026-02,unreliable_trip_rate,0.0,0.0,0.49222797927461137,0.5077720207253886,False
41,Central Harlem,13,864,392,19.927179783950617,16.96666666666667,0.4537037037037037,2026-02,unreliable_trip_rate,0.0,0.0,0.6597222222222222,0.3402777777777778,False
211,SoHo,23,1497,679,14.528846582052996,12.05,0.45357381429525717,2026-02,unreliable_trip_rate,0.0,0.0,0.5143620574482298,0.48563794255177023,False
78,East Tremont,6,86,39,38.7906976744186,33.59166666666667,0.45348837209302323,2026-02,unreliable_trip_rate,0.0,0.0,1.0,0.0,False
74,East Harlem North,19,847,384,18.060114128295947,15.583333333333334,0.45336481700118064,2026-02,unreliable_trip_rate,0.0,0.0,0.6658795749704841,0.33412042502951594,False
41,Central Harlem,21,746,338,16.370196604110813,13.525,0.45308310991957107,2026-02,unreliable_trip_rate,0.0,0.0,0.7238605898123325,0.2761394101876676,False
21,Bensonhurst East,7,53,24,45.34496855345912,30.816666666666666,0.4528301886792453,2026-02,unreliable_trip_rate,0.0,0.0,1.0,0.0,False
92,Flushing,17,53,24,29.73553459119497,23.166666666666668,0.4528301886792453,2026-02,unreliable_trip_rate,0.0,0.0,1.0,0.0,False
20,Belmont,8,42,19,40.44087301587302,31.825,0.4523809523809524,2026-02,unreliable_trip_rate,0.0,0.0,1.0,0.0,False
218,Springfield Gardens North,16,42,19,38.82261904761905,32.69166666666666,0.4523809523809524,2026-02,unreliable_trip_rate,0.0,0.0,1.0,0.0,False
125,Hudson Sq,21,1036,468,15.512837837837838,13.2,0.4517374517374517,2026-02,unreliable_trip_rate,0.0,0.0,0.611003861003861,0.388996138996139,False
124,Howard Beach,10,31,14,39.575806451612905,28.466666666666665,0.45161290322580644,2026-02,unreliable_trip_rate,0.0,0.0,1.0,0.0,False
212,Soundview/Bruckner,10,31,14,34.85698924731182,26.6,0.45161290322580644,2026-02,unreliable_trip_rate,0.0,0.0,1.0,0.0,False
50,Clinton West,17,1580,713,16.77970464135021,14.175,0.45126582278481014,2026-02,unreliable_trip_rate,0.0,0.0,0.44367088607594934,0.5563291139240506,False
50,Clinton West,10,1040,468,16.647996794871798,14.766666666666667,0.45,2026-02,unreliable_trip_rate,0.0,0.0,0.5269230769230769,0.47307692307692306,False
157,Maspeth,16,40,18,26.005000000000003,20.4,0.45,2026-02,unreliable_trip_rate,0.0,0.0,1.0,0.0,False
169,Mount Hope,6,60,27,30.005555555555553,21.975,0.45,2026-02,unreliable_trip_rate,0.0,0.0,1.0,0.0,False
113,Greenwich Village North,1,1313,590,12.158060421426757,9.916666666666666,0.44935262757044936,2026-02,unreliable_trip_rate,0.0,0.0,0.536938309215537,0.4630616907844631,False
216,South Ozone Park,15,67,30,24.885323383084575,14.166666666666666,0.44776119402985076,2026-02,unreliable_trip_rate,0.0,0.0,1.0,0.0,False
48,Clinton East,12,2522,1129,15.711274121067936,11.916666666666666,0.4476605868358446,2026-02,unreliable_trip_rate,0.0,0.0,0.25614591593973035,0.7438540840602696,False
151,Manhattan Valley,21,975,436,14.523914529914531,12.716666666666667,0.4471794871794872,2026-02,unreliable_trip_rate,0.0,0.0,0.558974358974359,0.441025641025641,False
32,Bronxdale,7,47,21,53.75,46.28333333333333,0.44680851063829785,2026-02,unreliable_trip_rate,0.0,0.0,1.0,0.0,False
135,Kew Gardens Hills,8,47,21,36.029432624113475,23.2,0.44680851063829785,2026-02,unreliable_trip_rate,0.0,0.0,1.0,0.0,False
140,Lenox Hill East,21,2147,959,13.19695699425555,11.8,0.4466697717745692,2026-02,unreliable_trip_rate,0.0,0.0,0.37587331159757803,0.624126688402422,False
123,Homecrest,9,56,25,34.62589285714286,22.266666666666666,0.44642857142857145,2026-02,unreliable_trip_rate,0.0,0.0,1.0,0.0,False
131,Jamaica Estates,9,56,25,44.77738095238095,38.225,0.44642857142857145,2026-02,unreliable_trip_rate,0.0,0.0,1.0,0.0,False
161,Midtown Center,3,177,79,14.664595103578154,11.416666666666666,0.4463276836158192,2026-02,unreliable_trip_rate,0.0,0.0,1.0,0.0,False
86,Far Rockaway,9,74,33,74.90247747747749,65.45833333333333,0.44594594594594594,2026-02,unreliable_trip_rate,0.0,0.0,1.0,0.0,False
41,Central Harlem,8,1180,526,21.798658192090397,18.508333333333333,0.4457627118644068,2026-02,unreliable_trip_rate,0.0,0.0,0.5008474576271187,0.49915254237288137,False
216,South Ozone Park,5,101,45,26.11930693069307,19.8,0.44554455445544555,2026-02,unreliable_trip_rate,0.0,0.0,1.0,0.0,False
100,Garment District,11,1715,764,17.761438289601553,12.841666666666667,0.4454810495626822,2026-02,unreliable_trip_rate,0.0,0.0,0.34402332361516036,0.6559766763848397,False
74,East Harlem North,12,723,322,21.49640387275242,17.833333333333332,0.44536652835408025,2026-02,unreliable_trip_rate,0.0,0.0,0.7053941908713693,0.2946058091286307,False
186,Penn Station/Madison Sq West,1,1231,548,13.938369888979151,12.1,0.44516653127538586,2026-02,unreliable_trip_rate,0.0,0.0,0.7124289195775793,0.2875710804224208,False
141,Lenox Hill West,1,620,276,11.016586021505377,9.441666666666666,0.44516129032258067,2026-02,unreliable_trip_rate,0.0,0.0,0.8290322580645161,0.17096774193548386,False
24,Bloomingdale,14,605,269,16.64283746556474,13.4,0.4446280991735537,2026-02,unreliable_trip_rate,0.0,0.0,0.6611570247933884,0.33884297520661155,False
123,Homecrest,10,54,24,45.93425925925926,35.36666666666667,0.4444444444444444,2026-02,unreliable_trip_rate,0.0,0.0,1.0,0.0,False
149,Madison,16,36,16,32.15,22.266666666666666,0.4444444444444444,2026-02,unreliable_trip_rate,0.0,0.0,1.0,0.0,False
174,Norwood,7,63,28,39.47222222222222,28.5,0.4444444444444444,2026-02,unreliable_trip_rate,0.0,0.0,1.0,0.0,False
208,Schuylerville/Edgewater Park,13,36,16,31.789814814814818,28.65,0.4444444444444444,2026-02,unreliable_trip_rate,0.0,0.0,1.0,0.0,False
212,Soundview/Bruckner,19,36,16,31.12916666666667,25.025,0.4444444444444444,2026-02,unreliable_trip_rate,0.0,0.0,1.0,0.0,False
218,Springfield Gardens North,14,45,20,38.52185185185185,28.433333333333334,0.4444444444444444,2026-02,unreliable_trip_rate,0.0,0.0,1.0,0.0,False
246,West Chelsea/Hudson Yards,4,405,180,11.922757201646089,9.75,0.4444444444444444,2026-02,unreliable_trip_rate,0.0,0.0,0.8296296296296296,0.17037037037037037,False
140,Lenox Hill East,22,1634,726,13.522919216646267,11.625,0.44430844553243576,2026-02,unreliable_trip_rate,0.0,0.0,0.4449204406364749,0.555079559363525,False
75,East Harlem South,22,818,363,15.029115729421354,13.308333333333334,0.44376528117359415,2026-02,unreliable_trip_rate,0.0,0.0,0.7432762836185819,0.2567237163814181,False
75,East Harlem South,18,2105,934,16.581694378463975,12.566666666666666,0.4437054631828979,2026-02,unreliable_trip_rate,0.0,0.0,0.32826603325415676,0.6717339667458432,False
158,Meatpacking/West Village West,10,735,326,17.598140589569162,14.05,0.4435374149659864,2026-02,unreliable_trip_rate,0.0,0.0,0.6802721088435374,0.3197278911564626,False
125,Hudson Sq,12,681,302,18.882745961820852,15.183333333333334,0.4434654919236417,2026-02,unreliable_trip_rate,0.0,0.0,0.7723935389133627,0.2276064610866373,False
125,Hudson Sq,13,742,329,17.570530098831988,13.908333333333333,0.44339622641509435,2026-02,unreliable_trip_rate,0.0,0.0,0.6873315363881402,0.31266846361185985,False
259,Woodlawn/Wakefield,8,79,35,38.2253164556962,28.05,0.4430379746835443,2026-02,unreliable_trip_rate,0.0,0.0,1.0,0.0,False
55,Coney Island,17,70,31,50.52261904761905,42.08333333333333,0.44285714285714284,2026-02,unreliable_trip_rate,0.0,0.0,1.0,0.0,False
159,Melrose South,15,70,31,33.42714285714286,25.233333333333334,0.44285714285714284,2026-02,unreliable_trip_rate,0.0,0.0,1.0,0.0,False
48,Clinton East,10,2521,1116,16.166871611794264,12.225,0.44268147560491866,2026-02,unreliable_trip_rate,0.0,0.0,0.25545418484728283,0.7445458151527172,False
51,Co-Op City,19,61,27,31.931420765027323,24.95,0.4426229508196721,2026-02,unreliable_trip_rate,0.0,0.0,1.0,0.0,False
72,East Flatbush/Remsen Village,20,61,27,34.143169398907105,25.6,0.4426229508196721,2026-02,unreliable_trip_rate,0.0,0.0,1.0,0.0,False
55,Coney Island,19,52,23,28.140064102564104,24.358333333333334,0.4423076923076923,2026-02,unreliable_trip_rate,0.0,0.0,1.0,0.0,False
155,Marine Park/Mill Basin,6,52,23,51.700961538461534,45.13333333333334,0.4423076923076923,2026-02,unreliable_trip_rate,0.0,0.0,1.0,0.0,False
218,Springfield Gardens North,12,52,23,53.71057692307692,43.91666666666667,0.4423076923076923,2026-02,unreliable_trip_rate,0.0,0.0,1.0,0.0,False
151,Manhattan Valley,22,778,344,14.956383890317053,12.608333333333334,0.442159383033419,2026-02,unreliable_trip_rate,0.0,0.0,0.6632390745501285,0.33676092544987146,False
137,Kips Bay,11,1943,859,17.643609538514326,13.683333333333334,0.44209984559958826,2026-02,unreliable_trip_rate,0.0,0.0,0.3885743695316521,0.611425630468348,False
167,Morrisania/Melrose,5,43,19,30.88875968992248,21.383333333333333,0.4418604651162791,2026-02,unreliable_trip_rate,0.0,0.0,1.0,0.0,False
182,Parkchester,18,43,19,37.48682170542636,29.333333333333332,0.4418604651162791,2026-02,unreliable_trip_rate,0.0,0.0,1.0,0.0,False
183,Pelham Bay,7,43,19,43.489147286821705,40.71666666666667,0.4418604651162791,2026-02,unreliable_trip_rate,0.0,0.0,1.0,0.0,False
75,East Harlem South,20,1232,544,15.954694264069264,13.725,0.44155844155844154,2026-02,unreliable_trip_rate,0.0,0.0,0.4707792207792208,0.5292207792207793,False
247,West Concourse,18,77,34,27.698051948051948,20.816666666666666,0.44155844155844154,2026-02,unreliable_trip_rate,0.0,0.0,1.0,0.0,False
259,Woodlawn/Wakefield,7,77,34,51.609740259740256,37.03333333333333,0.44155844155844154,2026-02,unreliable_trip_rate,0.0,0.0,1.0,0.0,False
218,Springfield Gardens North,7,111,49,53.57702702702703,46.78333333333333,0.44144144144144143,2026-02,unreliable_trip_rate,0.0,0.0,1.0,0.0,False
72,East Flatbush/Remsen Village,14,145,64,35.28908045977012,26.233333333333334,0.4413793103448276,2026-02,unreliable_trip_rate,0.0,0.0,1.0,0.0,False
182,Parkchester,5,68,30,38.355637254901964,28.983333333333334,0.4411764705882353,2026-02,unreliable_trip_rate,0.0,0.0,1.0,0.0,False
265,Outside of NYC,14,34,15,23.596568627450978,12.691666666666666,0.4411764705882353,2026-02,unreliable_trip_rate,0.0,0.0,1.0,0.0,False
166,Morningside Heights,3,84,37,12.195238095238096,9.633333333333333,0.44047619047619047,2026-02,unreliable_trip_rate,0.0,0.0,1.0,0.0,False
75,East Harlem South,7,1481,652,16.60525545802386,13.333333333333334,0.4402430790006752,2026-02,unreliable_trip_rate,0.0,0.0,0.4098582039162728,0.5901417960837272,False
76,East New York,11,284,125,38.70774647887324,32.099999999999994,0.44014084507042256,2026-02,unreliable_trip_rate,0.0,0.0,0.8802816901408451,0.11971830985915492,False
131,Jamaica Estates,6,75,33,31.752444444444446,25.483333333333334,0.44,2026-02,unreliable_trip_rate,0.0,0.0,1.0,0.0,False
241,Van Cortlandt Village,10,50,22,44.605,36.175,0.44,2026-02,unreliable_trip_rate,0.0,0.0,1.0,0.0,False
242,Van Nest/Morris Park,14,50,22,33.781666666666666,24.991666666666667,0.44,2026-02,unreliable_trip_rate,0.0,0.0,1.0,0.0,False
247,West Concourse,12,50,22,27.811333333333334,23.225,0.44,2026-02,unreliable_trip_rate,0.0,0.0,1.0,0.0,False
72,East Flatbush/Remsen Village,5,116,51,35.50459770114943,31.891666666666666,0.4396551724137931,2026-02,unreliable_trip_rate,0.0,0.0,1.0,0.0,False
48,Clinton East,5,1067,469,11.42416432364886,8.55,0.4395501405810684,2026-02,unreliable_trip_rate,0.0,0.0,0.5548266166822868,0.4451733833177132,False
238,Upper West Side North,22,1718,755,13.584264648816452,11.558333333333334,0.4394644935972061,2026-02,unreliable_trip_rate,0.0,0.0,0.3742724097788126,0.6257275902211874,False
48,Clinton East,11,2444,1074,16.30788325150027,13.216666666666667,0.43944353518821605,2026-02,unreliable_trip_rate,0.0,0.0,0.25654664484451717,0.7434533551554828,False
39,Canarsie,20,66,29,31.637626262626267,24.0,0.4393939393939394,2026-02,unreliable_trip_rate,0.0,0.0,1.0,0.0,False
237,Upper East Side South,0,1518,667,11.138153271848925,9.4,0.4393939393939394,2026-02,unreliable_trip_rate,0.0,0.0,0.4380764163372859,0.5619235836627141,False
24,Bloomingdale,11,503,221,16.710006626905233,13.75,0.4393638170974155,2026-02,unreliable_trip_rate,0.0,0.0,0.757455268389662,0.24254473161033796,False
13,Battery Park City,4,41,18,19.508536585365853,14.183333333333334,0.43902439024390244,2026-02,unreliable_trip_rate,0.0,0.0,1.0,0.0,False
29,Brighton Beach,17,41,18,46.42845528455285,38.11666666666667,0.43902439024390244,2026-02,unreliable_trip_rate,0.0,0.0,1.0,0.0,False
143,Lincoln Square West,21,1281,562,13.836820192557898,11.8,0.43871975019516,2026-02,unreliable_trip_rate,0.0,0.0,0.49102263856362216,0.5089773614363778,False
235,University Heights/Morris Heights,5,57,25,35.56228070175438,30.816666666666666,0.43859649122807015,2026-02,unreliable_trip_rate,0.0,0.0,1.0,0.0,False
75,East Harlem South,8,1590,697,19.514150943396228,17.0,0.43836477987421385,2026-02,unreliable_trip_rate,0.0,0.0,0.4157232704402516,0.5842767295597484,False
55,Coney Island,16,73,32,55.982191780821914,48.78333333333333,0.4383561643835616,2026-02,unreliable_trip_rate,0.0,0.0,1.0,0.0,False
264,Unknown,15,219,96,20.987062404870624,16.283333333333335,0.4383561643835616,2026-02,unreliable_trip_rate,0.0,0.0,0.593607305936073,0.4063926940639269,False
125,Hudson Sq,14,746,327,18.213025022341377,14.233333333333333,0.4383378016085791,2026-02,unreliable_trip_rate,0.0,0.0,0.631367292225201,0.36863270777479895,False
151,Manhattan Valley,20,1089,477,14.173431282522191,12.033333333333333,0.4380165289256198,2026-02,unreliable_trip_rate,0.0,0.0,0.4857667584940312,0.5142332415059688,False
81,Eastchester,15,32,14,43.72291666666667,37.641666666666666,0.4375,2026-02,unreliable_trip_rate,0.0,0.0,1.0,0.0,False
92,Flushing,6,32,14,37.5,27.90833333333333,0.4375,2026-02,unreliable_trip_rate,0.0,0.0,1.0,0.0,False
94,Fordham South,9,32,14,46.8125,37.11666666666667,0.4375,2026-02,unreliable_trip_rate,0.0,0.0,1.0,0.0,False
265,Outside of NYC,19,32,14,28.423958333333335,18.09166666666667,0.4375,2026-02,unreliable_trip_rate,0.0,0.0,1.0,0.0,False
166,Morningside Heights,22,1068,467,17.112624843945067,15.149999999999999,0.43726591760299627,2026-02,unreliable_trip_rate,0.0,0.0,0.6226591760299626,0.37734082397003743,False
39,Canarsie,5,199,87,41.95695142378559,36.35,0.4371859296482412,2026-02,unreliable_trip_rate,0.0,0.0,0.8391959798994975,0.16080402010050251,False
125,Hudson Sq,11,632,276,18.333755274261602,14.466666666666665,0.43670886075949367,2026-02,unreliable_trip_rate,0.0,0.0,0.7104430379746836,0.28955696202531644,False
158,Meatpacking/West Village West,15,1184,517,18.385796734234233,15.183333333333334,0.43665540540540543,2026-02,unreliable_trip_rate,0.0,0.0,0.42989864864864863,0.5701013513513513,False
